search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,sClass,URL name
1,0,0,1,0,0,vitaminworld/Shop Vitamin B _ Vitamin World.html
1,1,1,1,0,1,vrbo/Chicago pet friendly vacation rentals _ Vrbo.com.html
1,1,2,1,0,1,walgreens/mask _ Walgreens.html
1,0,0,0,0,0,walgreens/mask _ Walgreens.html
1,0,0,1,0,0,walgreens/mask _ Walgreens.html
1,0,0,1,0,0,walmart/laptop computer - Walmart.com.html
1,1,4,1,0,1,walmart/laptop computer - Walmart.com.html
1,0,0,1,0,0,walmart/laptop computer - Walmart.com.html
1,0,0,1,0,0,walmart/laptop computer - Walmart.com.html
1,1,2,1,0,1,wayfair/Wayfair.html
1,1,1,1,0,0,wayfair/Wayfair.html
1,0,0,1,0,0,wayfair/Wayfair.html
1,1,1,1,0,1,"wotif/Chicago (and vicinity), Illinois, United States of America Hotel Search Results.html"
1,0,0,1,0,0,"wotif/Chicago (and vicinity), Illinois, United States of America Hotel Search Results.html"
1,0,0,0,0,0,"wotif/Chicago (and vicinity), Illinois, United States of America Hotel Search Results.html"
1,1,2,0,0,1,wyndhamhotels/Search.html
